idCompra;idItemCompra;forma;modalidade;criterioJulgamento;numeroItemCompra;descricaoItem;codigoItemCatalogo;nomeUnidadeMedida;siglaUnidadeMedida;nomeUnidadeFornecimento;siglaUnidadeFornecimento;capacidadeUnidadeFornecimento;quantidade;precoUnitario;percentualMaiorDesconto;niFornecedor;nomeFornecedor;marca;codigoUasg;nomeUasg;codigoMunicipio;municipio;estado;codigoOrgao;nomeOrgao;poder;esfera;dataCompra;dataHoraAtualizacaoCompra;dataHoraAtualizacaoItem;dataResultado;dataHoraAtualizacaoUasg;codigoClasse;nomeClasse
98756505002082022;2487267;SISRP;5;V;109;Compressa Gaze, MATERIAL: TECIDO 100% ALGODÃO , TIPO: 13 FIOS/CM2 , MODELO: COR BRANCA,ISENTA DE IMPUREZAS , CAMADAS: 8 CAMADAS , LARGURA: 7,50 CM, COMPRIMENTO: 7,50 CM, DOBRAS: 5 DOBRAS , CARACTERÍSTICAS ADICIONAIS: C/ FIO RADIOPACO,ESTÉRIL,DESCARTÁVEL ;269587;null;;UNIDADE;UN;0,00;10.000,00;0,86;0,00;01733345000117;NOELI VIEIRA DISTRIBUIDORA DE SOROS E EQUIPAMENTOS MEDICOS EIRELI;NEVE;987565;PREF.MUN. DE FRANCISCO BELTRAO - PR;4108403;FRANCISCO BELTRÃO;PR;97901;PREFEITURA DE FRANCISCO BELTRAO - PR;E;M;2023-03-24 00:00:00.0;2024-03-25T03:29:59.861587;2024-03-25T03:59:59.836124;2023-03-24 00:00:00.0;2023-06-16T15:04;6510;MATERIAIS CIRÚRGICOS PARA CURATIVOS
98756505002082022;2487268;SISRP;5;V;110;Compressa Gaze, MATERIAL: TECIDO 100% ALGODÃO , TIPO: 13 FIOS/CM2 , MODELO: COR BRANCA,ISENTA DE IMPUREZAS , CAMADAS: 8 CAMADAS , LARGURA: 7,50 CM, COMPRIMENTO: 7,50 CM, DOBRAS: 5 DOBRAS , CARACTERÍSTICAS ADICIONAIS: C/ FIO RADIOPACO,ESTÉRIL,DESCARTÁVEL ;269587;null;UN;PACOTE;PCT;500,00;10.000,00;19,90;0,00;36757380000150;MEDSANTA COMERCIO DE MEDICAMENTOS E MATERIAIS MEDICOS LTDA;AMED;987565;PREF.MUN. DE FRANCISCO BELTRAO - PR;4108403;FRANCISCO BELTRÃO;PR;97901;PREFEITURA DE FRANCISCO BELTRAO - PR;E;M;2023-03-24 00:00:00.0;2024-03-25T03:29:59.861587;2024-03-25T03:59:59.836124;2023-03-24 00:00:00.0;2023-06-16T15:04;6510;MATERIAIS CIRÚRGICOS PARA CURATIVOS
98328905000052022;573631;SISRP;5;V;131;Compressa Gaze, MATERIAL: TECIDO 100% ALGODÃO , TIPO: 13 FIOS/CM2 , MODELO: COR BRANCA,ISENTA DE IMPUREZAS , CAMADAS: 8 CAMADAS , LARGURA: 7,50 CM, COMPRIMENTO: 7,50 CM, DOBRAS: 5 DOBRAS , CARACTERÍSTICAS ADICIONAIS: C/ FIO RADIOPACO,ESTÉRIL,DESCARTÁVEL ;269587;null;UN;PACOTE;PCT;500,00;3.000,00;18,49;0,00;09312074000138;NBFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS E HOSPI;CREMER;983289;PREFEITURA MUNICIPAL DE LAGOA REAL - BA;2918753;LAGOA REAL;BA;95029;PREFEITURA MUNICIPAL DE LAGOA REAL - BA;E;M;2022-03-24 00:00:00.0;2023-03-25T03:30:00.048648;2023-03-25T04:00:00.048666;2022-03-24 00:00:00.0;2024-04-14T15:14;6510;MATERIAIS CIRÚRGICOS PARA CURATIVOS
15306505000262022;2507136;SISRP;5;V;14;Compressa Gaze, MATERIAL: TECIDO 100% ALGODÃO , TIPO: 13 FIOS/CM2 , MODELO: COR BRANCA,ISENTA DE IMPUREZAS , CAMADAS: 8 CAMADAS , LARGURA: 7,50 CM, COMPRIMENTO: 7,50 CM, DOBRAS: 5 DOBRAS , CARACTERÍSTICAS ADICIONAIS: C/ FIO RADIOPACO,ESTÉRIL,DESCARTÁVEL ;269587;null;UN;PACOTE;PCT;10,00;2.202,00;0,51;0,00;15023268000116;MEDICALTEC - COMERCIO E REPRESENTACAO DE PRODUTOS HOSPITALARES LTDA;POLARFIX;153065;UNIVERSIDADE FEDERAL DA PARAÍBA - CAMPOS I;2507507;JOÃO PESSOA;PB;26240;UNIVERSIDADE FEDERAL DA PARAIBA;E;F;2023-04-18 00:00:00.0;2024-04-19T03:29:59.039336;2024-04-19T03:59:59.016816;2023-04-18 00:00:00.0;2025-09-02T09:15;6510;MATERIAIS CIRÚRGICOS PARA CURATIVOS
15306505000262022;2507139;SISRP;5;V;17;Compressa Gaze, MATERIAL: TECIDO 100% ALGODÃO , TIPO: 13 FIOS/CM2 , MODELO: COR BRANCA,ISENTA DE IMPUREZAS , CAMADAS: 8 CAMADAS , LARGURA: 7,50 CM, COMPRIMENTO: 7,50 CM, DOBRAS: 5 DOBRAS , CARACTERÍSTICAS ADICIONAIS: C/ FIO RADIOPACO,ESTÉRIL,DESCARTÁVEL ;269587;null;UN;PACOTE;PCT;500,00;120,00;19,56;0,00;17892706000108;GLOBAL COMERCIAL EIRELI;anapolis;153065;UNIVERSIDADE FEDERAL DA PARAÍBA - CAMPOS I;2507507;JOÃO PESSOA;PB;26240;UNIVERSIDADE FEDERAL DA PARAIBA;E;F;2023-04-18 00:00:00.0;2024-04-19T03:29:59.039336;2024-04-19T03:59:59.016816;2023-04-18 00:00:00.0;2025-09-02T09:15;6510;MATERIAIS CIRÚRGICOS PARA CURATIVOS
16012105000192022;2507310;SISRP;5;V;43;Compressa Gaze, MATERIAL: TECIDO 100% ALGODÃO , TIPO: 13 FIOS/CM2 , MODELO: COR BRANCA,ISENTA DE IMPUREZAS , CAMADAS: 8 CAMADAS , LARGURA: 7,50 CM, COMPRIMENTO: 7,50 CM, DOBRAS: 5 DOBRAS , CARACTERÍSTICAS ADICIONAIS: C/ FIO RADIOPACO,ESTÉRIL,DESCARTÁVEL ;269587;null;UN;PACOTE;PCT;10,00;31.600,00;0,59;0,00;35473398000168;R. C. DIEGO DE SOUZA & DE PAULA LTDA;Nobre;160121;HOSPITAL GERAL DE JUIZ DE FORA;3136702;JUIZ DE FORA;MG;52121;COMANDO DO EXERCITO;E;F;2023-04-24 00:00:00.0;2024-04-25T03:29:59.302596;2024-04-25T03:59:59.288369;2023-04-24 00:00:00.0;2025-09-09T14:22;6510;MATERIAIS CIRÚRGICOS PARA CURATIVOS
16023305000102022;2523557;SISRP;5;V;45;Compressa Gaze, MATERIAL: TECIDO 100% ALGODÃO , TIPO: 13 FIOS/CM2 , MODELO: COR BRANCA,ISENTA DE IMPUREZAS , CAMADAS: 8 CAMADAS , LARGURA: 7,50 CM, COMPRIMENTO: 7,50 CM, DOBRAS: 5 DOBRAS , CARACTERÍSTICAS ADICIONAIS: C/ FIO RADIOPACO,ESTÉRIL,DESCARTÁVEL ;269587;null;UN;PACOTE;PCT;10,00;3.050,00;0,49;0,00;33660094000184;J.N.S. TEXTIL LTDA;JN TÊXTIL COTTON;160233;5ª BRIGADA DE CAVALARIA BLINDADA;4119905;PONTA GROSSA;PR;52121;COMANDO DO EXERCITO;E;F;2023-03-30 00:00:00.0;2024-03-31T03:29:59.856904;2024-03-31T03:59:59.833092;2023-03-30 00:00:00.0;2025-10-01T10:57;6510;MATERIAIS CIRÚRGICOS PARA CURATIVOS
16013705000032022;2132827;SISRP;5;V;35;Compressa Gaze, MATERIAL: TECIDO 100% ALGODÃO , TIPO: 13 FIOS/CM2 , MODELO: COR BRANCA,ISENTA DE IMPUREZAS , CAMADAS: 8 CAMADAS , LARGURA: 7,50 CM, COMPRIMENTO: 7,50 CM, DOBRAS: 5 DOBRAS , CARACTERÍSTICAS ADICIONAIS: C/ FIO RADIOPACO,ESTÉRIL,DESCARTÁVEL ;269587;null;UN;PACOTE;PCT;500,00;1.025,00;33,32;0,00;33762284000102;SITE MEDICA DISTRIBUIDORA DE MATERIAIS E MEDICAMENTOS HOSPITALAR LTDA;AMED;160137;3º BATALHÃO DE INFANTARIA DE SELVA;1300409;BARCELOS;AM;52121;COMANDO DO EXERCITO;E;F;2023-03-29 00:00:00.0;2024-03-30T03:29:59.757567;2024-03-30T03:59:59.733500;2023-03-29 00:00:00.0;2025-08-22T15:42;6510;MATERIAIS CIRÚRGICOS PARA CURATIVOS
25006105000222022;1875040;SISRP;5;V;33;Compressa Gaze, MATERIAL: TECIDO 100% ALGODÃO , TIPO: 13 FIOS/CM2 , MODELO: COR BRANCA,ISENTA DE IMPUREZAS , CAMADAS: 8 CAMADAS , LARGURA: 7,50 CM, COMPRIMENTO: 7,50 CM, DOBRAS: 5 DOBRAS , CARACTERÍSTICAS ADICIONAIS: C/ FIO RADIOPACO,ESTÉRIL,DESCARTÁVEL ;269587;null;UN;PACOTE;PCT;10,00;377.160,00;0,40;0,00;05859032000160;MED CHOICE PRODUTO MEDICO HOSPITALAR LTDA;POLAR FIX;250061;HOSPITAL FEDERAL DOS SERVIDORES DO ESTADO RJ;3304557;RIO DE JANEIRO;RJ;36000;MINISTERIO DA SAUDE;E;F;2023-03-30 00:00:00.0;2024-03-31T03:29:59.856904;2024-03-31T03:59:59.833092;2023-03-30 00:00:00.0;2025-09-15T19:12;6510;MATERIAIS CIRÚRGICOS PARA CURATIVOS
15812706000122022;609958;SISPP;6; ;55;Compressa Gaze, MATERIAL: TECIDO 100% ALGODÃO , TIPO: 13 FIOS/CM2 , MODELO: COR BRANCA,ISENTA DE IMPUREZAS , CAMADAS: 8 CAMADAS , LARGURA: 7,50 CM, COMPRIMENTO: 7,50 CM, DOBRAS: 5 DOBRAS , CARACTERÍSTICAS ADICIONAIS: C/ FIO RADIOPACO,ESTÉRIL,DESCARTÁVEL ;269587;null;;UNIDADE;UN;0,00;317,00;16,70;0,00;40929669000187;MEDDY SOLUCOES INTEGRADAS EM SAUDE LTDA;America;158127;INST.FEDERAL DE EDUC.,CIENC.E TEC.FARROUPILHA;4316907;SANTA MARIA;RS;26420;INST.FED.DE EDUC.,CIENC. E TEC.FARROUPILHA;E;F;2022-04-13 00:00:00.0;2023-04-14T03:30:00.045589;2023-04-14T04:00:00.046444;2022-04-13 00:00:00.0;2025-09-02T14:38;6510;MATERIAIS CIRÚRGICOS PARA CURATIVOS
