idCompra;idItemCompra;forma;modalidade;criterioJulgamento;numeroItemCompra;descricaoItem;codigoItemCatalogo;nomeUnidadeMedida;siglaUnidadeMedida;nomeUnidadeFornecimento;siglaUnidadeFornecimento;capacidadeUnidadeFornecimento;quantidade;precoUnitario;percentualMaiorDesconto;niFornecedor;nomeFornecedor;marca;codigoUasg;nomeUasg;codigoMunicipio;municipio;estado;codigoOrgao;nomeOrgao;poder;esfera;dataCompra;dataHoraAtualizacaoCompra;dataHoraAtualizacaoItem;dataResultado;dataHoraAtualizacaoUasg;codigoClasse;nomeClasse
25005205000462022;702101;SISRP;5;V;1;TROMETAMOL, COMPOSIÇÃO: FOSFOMICINA , CONCENTRAÇÃO: 3 G, FORMA FARMACÊUTICA: GRANULADO ;449187;null;;ENVELOPE;ENV;0,00;100,00;34,51;0,00;10586940000168;ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA;TRATURIL;250052;INSTITUTO NACIONAL DO CANCER - RJ;3304557;RIO DE JANEIRO;RJ;36000;MINISTERIO DA SAUDE;E;F;2022-04-26 00:00:00.0;2023-04-27T03:30:00.048529;2023-04-27T04:00:00.049169;2022-04-26 00:00:00.0;2025-08-04T09:15;6505;DROGAS E MEDICAMENTOS
98788505000282022;708780;SISRP;5;V;15;TROMETAMOL, COMPOSIÇÃO: FOSFOMICINA , CONCENTRAÇÃO: 3 G, FORMA FARMACÊUTICA: GRANULADO ;449187;null;;ENVELOPE;ENV;0,00;5.000,00;37,95;0,00;27191294000132;SIGEL DISTRIBUIDORA DE MEDICAMENTOS LTDA;Monuril;987885;PREFEITURA MUNICIPAL DE SAO JOSE DOS PINHAIS;4125506;SÃO JOSÉ DOS PINHAIS;PR;97900;PREFEITURA DE SAO JOSE DOS PINHAIS - PR;E;M;2022-04-27 00:00:00.0;2023-04-28T03:30:00.049402;2023-04-28T04:00:00.048409;2022-04-27 00:00:00.0;2023-06-16T15:04;6505;DROGAS E MEDICAMENTOS
15695605000162023;2785196;SISRP;5;V;71;TROMETAMOL, COMPOSIÇÃO: FOSFOMICINA , CONCENTRAÇÃO: 3 G, FORMA FARMACÊUTICA: GRANULADO ;449187;null;;ENVELOPE;ENV;0,00;300,00;51,34;0,00;07329169000139;EQUINOCIO HOSPITALAR LTDA;FOSFOMICINA;156956;HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA;1600303;MACAPÁ;AP;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2023-06-01 00:00:00.0;2024-06-02T03:29:59.849077;2024-06-02T03:59:59.824898;2023-06-01 00:00:00.0;2025-03-18T12:57;6505;DROGAS E MEDICAMENTOS
16010805000062023;3024927;SISRP;5;V;29;TROMETAMOL, COMPOSIÇÃO: FOSFOMICINA , CONCENTRAÇÃO: 3 G, FORMA FARMACÊUTICA: GRANULADO ;449187;null;;COMPRIMIDO;COMPR;0,00;20,00;26,03;0,00;16553940000148;MEDMAX COMERCIO DE MEDICAMENTOS LTDA;generico;160108;12 BATALHAO DE INFANTARIA;3106200;BELO HORIZONTE;MG;52121;COMANDO DO EXERCITO;E;F;2023-06-19 00:00:00.0;2024-06-20T03:29:58.989471;2024-06-20T03:59:58.973515;2023-06-19 00:00:00.0;2025-08-22T11:02;6505;DROGAS E MEDICAMENTOS
15500705000122023;3082363;SISRP;5;V;31;TROMETAMOL, COMPOSIÇÃO: FOSFOMICINA , CONCENTRAÇÃO: 3 G, FORMA FARMACÊUTICA: GRANULADO ;449187;null;;ENVELOPE;ENV;0,00;740,00;37,10;0,00;10586940000320;ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA;NÃO SE APLICA;155007;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;5300108;BRASÍLIA;DF;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2023-10-05 00:00:00.0;2024-10-06T03:29:58.951689;2024-10-06T03:59:58.935300;2023-10-05 00:00:00.0;2025-03-18T16:15;6505;DROGAS E MEDICAMENTOS
98749305002192021;1013058;SISRP;5;V;36;TROMETAMOL, COMPOSIÇÃO: FOSFOMICINA , CONCENTRAÇÃO: 3 G, FORMA FARMACÊUTICA: GRANULADO ;449187;null;;ENVELOPE;ENV;0,00;500,00;32,77;0,00;13485130000103;PHARMA LOG PRODUTOS FARMACEUTICOS EIRELI;TRATURIL;987493;PREFEITURA MUNICIPAL DE CASCAVEL - PR;4104808;CASCAVEL;PR;97905;PREFEITURA DE CASCAVEL / PR;E;M;2022-06-28 00:00:00.0;2023-06-29T03:30:00.042750;2023-06-29T04:00:00.043781;2022-06-28 00:00:00.0;2023-06-16T15:04;6505;DROGAS E MEDICAMENTOS
15591305001022022;1059250;SISRP;5;V;56;TROMETAMOL, COMPOSIÇÃO: FOSFOMICINA , CONCENTRAÇÃO: 3 G, FORMA FARMACÊUTICA: GRANULADO ;449187;null;;ENVELOPE;ENV;0,00;50,00;29,95;0,00;35253171000107;SEMEAR MEDICAMENTOS ESPECIAIS EIRELI;GENÉRICO;155913;EBSERH - H U PROF POLYDORO ERNANI DE S THIAGO;4205407;FLORIANÓPOLIS;SC;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-07-01 00:00:00.0;2023-07-02T03:30:00.033509;2023-07-02T04:00:00.033429;2022-07-01 00:00:00.0;2025-03-18T17:23;6505;DROGAS E MEDICAMENTOS
16049505000142022;1288264;SISRP;5;V;130;TROMETAMOL, COMPOSIÇÃO: FOSFOMICINA , CONCENTRAÇÃO: 3 G, FORMA FARMACÊUTICA: GRANULADO ;449187;null;;ENVELOPE;ENV;0,00;350,00;40,21;0,00;43507304000152;RONALD M. FELICIO PIMENTA LTDA;PHARMASCIENCE;160495;HOSPITAL MILITAR DE ÁREA DE SÃO PAULO;3550308;SÃO PAULO;SP;52121;COMANDO DO EXERCITO;E;F;2023-02-06 00:00:00.0;2024-02-07T03:30:00.006395;2024-02-07T04:00:00.019816;2023-02-06 00:00:00.0;2025-08-22T11:02;6505;DROGAS E MEDICAMENTOS
77130005000712022;1847184;SISRP;5;V;5;TROMETAMOL, COMPOSIÇÃO: FOSFOMICINA , CONCENTRAÇÃO: 3 G, FORMA FARMACÊUTICA: GRANULADO ;449187;null;;ENVELOPE;ENV;0,00;1.000,00;24,50;0,00;35253171000107;SEMEAR MEDICAMENTOS ESPECIAIS EIRELI;GENÉRICO;771300;CENTRO DE OBTENCAO DA MARINHA/RJ;3304557;RIO DE JANEIRO;RJ;52131;COMANDO DA MARINHA;E;F;2022-11-23 00:00:00.0;2023-11-24T03:30:00.035389;2023-11-24T04:00:00.036376;2022-11-23 00:00:00.0;2025-09-17T13:56;6505;DROGAS E MEDICAMENTOS
25449205000642022;1877057;SISRP;5;V;28;TROMETAMOL, COMPOSIÇÃO: FOSFOMICINA , CONCENTRAÇÃO: 3 G, FORMA FARMACÊUTICA: GRANULADO ;449187;null;;ENVELOPE;ENV;0,00;80,00;45,05;0,00;10586940000168;ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA;TRATURIL;254492;INSTITUTO DE PESQUISAS EVANDRO CHAGAS - IPEC;3304557;RIO DE JANEIRO;RJ;36201;FUNDACAO OSWALDO CRUZ;E;F;2022-11-29 00:00:00.0;2023-11-30T03:30:00.045027;2023-11-30T04:00:00.037;2022-11-29 00:00:00.0;2025-08-13T10:40;6505;DROGAS E MEDICAMENTOS
