idCompra;idItemCompra;forma;modalidade;criterioJulgamento;numeroItemCompra;descricaoItem;codigoItemCatalogo;nomeUnidadeMedida;siglaUnidadeMedida;nomeUnidadeFornecimento;siglaUnidadeFornecimento;capacidadeUnidadeFornecimento;quantidade;precoUnitario;percentualMaiorDesconto;niFornecedor;nomeFornecedor;marca;codigoUasg;nomeUasg;codigoMunicipio;municipio;estado;codigoOrgao;nomeOrgao;poder;esfera;dataCompra;dataHoraAtualizacaoCompra;dataHoraAtualizacaoItem;dataResultado;dataHoraAtualizacaoUasg;codigoClasse;nomeClasse
92648605000152023;2631961;SISPP;5;V;260;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;1,00;90,00;15,80;0,00;20657155000102;ILG COMERCIAL LTDA;EMS;926486;PREFEITURA MUNICIPAL DE ASSIS - SP;3504008;ASSIS;SP;95645;PREFEITURA MUNICIPAL DE ASSIS - SP;E;M;2023-04-14 00:00:00.0;2024-04-15T03:29:59.870772;2024-04-15T03:59:59.855158;2023-04-14 00:00:00.0;2024-03-30T15:14;6505;DROGAS E MEDICAMENTOS
92678205000092023;2761027;SISRP;5;V;109;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;G;BISNAGA;BIS;88,00;10,00;27,72;0,00;00150371000150;LODERME FARMACIA DE MANIPULACAO LTDA;MANIPULADO;926782;CONSÓRCIO INTERMUN.DE SAÚDE DE PATO BRANCO-PR;4118501;PATO BRANCO;PR;98259;CONSÓRCIO INTERMUN.DE SAÚDE DE PATO BRANCO-PR;E;M;2023-05-05 00:00:00.0;2024-05-06T03:29:59.878620;2024-05-06T03:59:59.856767;2023-05-05 00:00:00.0;2024-04-06T15:14;6505;DROGAS E MEDICAMENTOS
92648605000632023;3131943;SISRP;5;V;110;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;2,00;270,00;87,50;0,00;15439366000139;EREFARMA PRODUTOS PARA SAUDE LTDA;EMS;926486;PREFEITURA MUNICIPAL DE ASSIS - SP;3504008;ASSIS;SP;95645;PREFEITURA MUNICIPAL DE ASSIS - SP;E;M;2023-07-04 00:00:00.0;2024-07-05T03:29:59.890946;2024-07-05T03:59:59.872939;2023-07-04 00:00:00.0;2024-03-30T15:14;6505;DROGAS E MEDICAMENTOS
94300105007652022;1073436;SISRP;5;V;1;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;2,00;1.853,00;12,10;0,00;08077211000134;T S COMERCIAL DE MEDICAMENTOS E REPRESENTACAO LTDA;DEPOSTERON/EMS;943001;GOVERNO DO ESTADO DO CEARÁ;2304400;FORTALEZA;CE;86940;GOVERNO DO ESTADO DO CEARÁ;E;E;2022-07-05 00:00:00.0;2023-07-06T03:30:00.032237;2023-07-06T04:00:00.031593;2022-07-05 00:00:00.0;2025-06-17T11:15;6505;DROGAS E MEDICAMENTOS
98333905000142022;1122133;SISRP;5;V;396;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;4,00;80,00;25,00;0,00;96827563000127;MEDISIL COMERCIAL FARMACEUTICA , HOSPITALAR, DE HIGIENE E TRANSPORTES LTDA;E.m.s Sigma P.;983339;PREFEITURA MUNICIPAL DE ARACATU - BA;2902005;ARACATU;BA;95005;PREFEITURA MUNICIPAL DE ARACATU - BA;E;M;2022-07-14 00:00:00.0;2023-07-15T03:30:00.031147;2023-07-15T04:00:00.034920;2022-07-14 00:00:00.0;2024-04-14T15:14;6505;DROGAS E MEDICAMENTOS
98630906018442022;1380691;SISPP;6; ;1;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;2,00;1,00;201,99;0,00;54375647000127;DROGAL FARMACEUTICA LTDA;DEPOSTERON;986309;PREFEITURA MUNICIPAL DE CAPIVARI - SP;3510401;CAPIVARI;SP;95610;PREFEITURA DE CAPIVARI;E;M;2022-09-02 00:00:00.0;2023-09-03T03:30:00.058041;2023-09-03T04:00:00.058358;2022-09-02 00:00:00.0;2023-06-15T15:11;6505;DROGAS E MEDICAMENTOS
94300105010872023;3519991;SISRP;5;V;2;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;2,00;1.645,00;56,10;0,00;06053353000136;SANTA BRANCA DISTRIBUIDORA DE MEDICAMENTOS LTDA;MEDICAMENTO DE MARCA;943001;GOVERNO DO ESTADO DO CEARÁ;2304400;FORTALEZA;CE;86940;GOVERNO DO ESTADO DO CEARÁ;E;E;2023-09-05 00:00:00.0;2024-09-06T03:29:59.120669;2024-09-06T03:59:59.105024;2023-09-05 00:00:00.0;2025-06-17T11:15;6505;DROGAS E MEDICAMENTOS
15502205000582022;1423291;SISRP;5;V;5;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;2,00;300,00;14,57;0,00;07484373000124;UNI HOSPITALAR LTDA;DEPOSTERON;155022;HOSPITAL DAS CLINICAS DE PERNAMBUCO;2611606;RECIFE;PE;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-09-05 00:00:00.0;2023-09-06T03:30:00.046746;2023-09-06T04:00:00.046374;2022-09-05 00:00:00.0;2025-03-18T17:23;6505;DROGAS E MEDICAMENTOS
92648605000832023;3528972;SISRP;5;V;329;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;2,00;1.500,00;21,00;0,00;30526342000100;MKM DISTRIBUIDORA DE MEDICAMENTOS LTDA;Deposteron;926486;PREFEITURA MUNICIPAL DE ASSIS - SP;3504008;ASSIS;SP;95645;PREFEITURA MUNICIPAL DE ASSIS - SP;E;M;2023-09-06 00:00:00.0;2024-09-07T03:29:59.907724;2024-09-07T03:59:59.892768;2023-09-06 00:00:00.0;2024-03-30T15:14;6505;DROGAS E MEDICAMENTOS
98463705000892023;3295751;SISRP;5;V;35;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;2,00;180,00;76,21;0,00;20657155000102;ILG COMERCIAL LTDA;EMS;984637;PREFEITURA MUNICIPAL DE ITABIRITO - MG;3131901;ITABIRITO;MG;99386;PREFEITURA MUNICIPAL DE ITABIRITO - MG;E;M;2023-08-02 00:00:00.0;2024-08-03T03:29:58.953364;2024-08-03T03:59:58.933975;2023-08-02 00:00:00.0;2024-04-18T12:24;6505;DROGAS E MEDICAMENTOS
98859905002722023;3813456;SISRP;5;V;7;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;2,00;150,00;43,00;0,00;06294126000100;SOMA/RS PRODUTOS HOSPITALARES LTDA.;DEPOSTERON;988599;PREFEITURA MUNICIPAL DE CAXIAS DO SUL/RS;4305108;CAXIAS DO SUL;RS;96384;PREFEITURA DE CAXIAS DO SUL;E;M;2023-10-24 00:00:00.0;2024-10-25T03:29:59.931367;2024-10-25T03:59:59.919508;2023-10-24 00:00:00.0;2023-02-22T16:30;6505;DROGAS E MEDICAMENTOS
9011005900962024;6382275;SISPP;5;V;1;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;2,00;14.000,00;54,10;0,00;08231734000193;FUTURA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA;EMS;090110;ESP-CTO. REFERENCIA E TREINAMENTO-DST/AIDS;3550308;SÃO PAULO;SP;95556;ESP-SECRETARIA DA SAUDE;E;E;2024-10-21 00:00:00.0;2024-10-22T02:00:08.158164;2024-10-22T03:02:24.704134;2024-10-21 00:00:00.0;2024-03-20T14:59;6505;DROGAS E MEDICAMENTOS
15590805000492022;1463062;SISRP;5;V;80;TESTOSTERONA, COMPOSIÇÃO: SAL CIPIONATO , CONCENTRAÇÃO: 100 MG/ML, FORMA FARMACÊUTICA: SOLUÇÃO INJETÁVEL ;374816;null;ML;AMPOLA;AM;4,00;30,00;204,97;0,00;00358519000146;RCC - DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARE;HORMUS;155908;HOSPITAL UNIV. DR. MIGUEL RIET CORREA JUNIOR;4315602;RIO GRANDE;RS;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-09-14 00:00:00.0;2023-09-15T03:30:00.043083;2023-09-15T04:00:00.042519;2022-09-14 00:00:00.0;2025-03-18T17:23;6505;DROGAS E MEDICAMENTOS
